date,price,volume
2024-09-05,2448.30785784089,16639700582.521397
2024-09-06,2367.7700509506026,11060190870.627691
2024-09-07,2223.780428382685,26087934661.284035
2024-09-08,2272.6972849951912,10405191111.340616
2024-09-09,2296.4029520764498,9844980386.825493
2024-09-10,2359.565766831627,15874675673.552357
2024-09-11,2389.4740111256497,12508388687.122387
2024-09-12,2342.9639236941434,14692963988.99108
2024-09-13,2362.300238174588,11610780893.077023
2024-09-14,2445.08621032297,13122792869.978857
2024-09-15,2418.0828083179904,7248493705.268602
2024-09-16,2322.6433317480564,9361948332.945747
2024-09-17,2295.1348386540835,16629103878.54157
2024-09-18,2341.0924132597524,14449511265.93516
2024-09-19,2361.960992100706,17524561761.811428
2024-09-20,2465.2347833172967,17820089225.37694
2024-09-21,2557.6218555442515,18498405459.395584
2024-09-22,2614.599604753501,9276102854.536339
2024-09-23,2582.847683741262,12759588941.97967
2024-09-24,2647.9931622033255,19740370943.835594
2024-09-25,2653.844345308008,16584773336.25631
2024-09-26,2578.566359563475,14003678832.756735
2024-09-27,2630.94983700893,16686162392.966532
2024-09-28,2698.1928212346033,16468123574.12263
2024-09-29,2680.218702062471,9607072594.439383
2024-09-30,2659.611211611689,9570811494.068226
2024-10-01,2597.3411516834435,17539259209.42195
2024-10-02,2451.631522589772,26538568534.282005
2024-10-03,2365.231040243019,20613586399.40693
2024-10-04,2348.0048369247393,18771995105.191242
2024-10-05,2416.9184055552637,15230883994.399237
2024-10-06,2415.4038137445546,7362867897.959902
2024-10-07,2438.030912544012,7641011283.520121
2024-10-08,2422.7506412955013,16943828822.371426
2024-10-09,2441.4651696200294,13601054198.545612
2024-10-10,2367.615096789395,14384326799.317202
2024-10-11,2381.7817088014776,14686776834.298496
2024-10-12,2435.7137843692162,13097241431.234644
2024-10-13,2477.6130275578225,8538997411.470292
2024-10-14,2466.8607267086663,7516544091.44527
2024-10-15,2628.504376157751,21502937840.286705
2024-10-16,2602.0760435960988,21986428173.14599
2024-10-17,2611.700159182395,16135687550.25065
2024-10-18,2603.1202923346113,14330391810.475258
2024-10-19,2643.156520987104,16301885114.203026
2024-10-20,2649.979289580214,7337169826.464913
2024-10-21,2742.9591411600395,12697856633.571321
2024-10-22,2665.731938974013,17340865615.868176
2024-10-23,2619.5653130506435,15418370745.51069
2024-10-24,2524.1038563091197,19004341635.326817
2024-10-25,2536.234041319884,16708110976.636312
2024-10-26,2422.09328922875,23734197478.807434
2024-10-27,2479.3736032443317,13434262241.34632
2024-10-28,2505.502947138879,8656317174.654642
2024-10-29,2564.8138556782997,19560694034.693996
2024-10-30,2638.637351278122,22541317733.245987
2024-10-31,2657.6141818494384,22790792400.863556
2024-11-01,2514.750787241073,20097565241.562813
2024-11-02,2513.8372870612066,20396109310.40712
2024-11-03,2491.352150058657,8253307127.229915
2024-11-04,2456.979687344711,14546539750.496363
2024-11-05,2395.9472139132804,17316680977.698635
2024-11-06,2422.368479855642,18024855703.904736
2024-11-07,2720.6217450068793,42388106411.06861
2024-11-08,2894.9718733838376,36844374455.9351
2024-11-09,2960.9593369382137,33688997426.40259
2024-11-10,3130.035524073996,30583711140.36284
2024-11-11,3191.9044555518153,47726595161.32535
2024-11-12,3372.7914863430115,62390436438.24982
2024-11-13,3260.934386131155,60074013245.45247
2024-11-14,3191.8991843987947,65592582441.25777
2024-11-15,3059.812296932496,37531565153.535194
2024-11-16,3093.913043390382,33076552515.401417
2024-11-17,3133.8802234191417,26503107468.25979
2024-11-18,3075.534532601624,28547657381.28478
2024-11-19,3209.4239073326826,35364731417.99857
2024-11-20,3112.9098010150224,29767245881.040333
2024-11-21,3075.193856649331,29508936260.346874
2024-11-22,3365.9369715466096,55714132904.97961
2024-11-23,3327.7571951719624,36536922518.79305
2024-11-24,3394.036961782547,42885423857.47691
2024-11-25,3368.7027619429946,30123422893.99126
2024-11-26,3417.291223691937,53625394443.87371
2024-11-27,3325.636532587645,41896722105.13149
2024-11-28,3666.1884904377557,48465294233.32744
2024-11-29,3579.2407862474997,33082767875.13153
2024-11-30,3598.1933212253616,28800628431.21762
2024-12-01,3709.9094391073327,31961998508.230377
2024-12-02,3708.8072387383017,29705280034.459038
2024-12-03,3643.855375704235,49031522663.40944
2024-12-04,3625.7104579497204,39557549415.34987
2024-12-05,3839.443460715871,59744855714.19937
2024-12-06,3796.8688671601276,64995601294.502495
2024-12-07,4013.726145388712,55954471926.67034
2024-12-08,4000.992076502189,21959792763.543846
2024-12-09,4015.7820212328807,20728146237.12733
2024-12-10,3713.3138979971745,59141397866.09827
2024-12-11,3626.5886417774996,63643513993.15369
2024-12-12,3828.1075883404096,38471623681.40909
2024-12-13,3878.850012073054,47474608675.336655
2024-12-14,3907.4296595053356,36218321642.49857
2024-12-15,3866.9958020348054,28647722345.409325
2024-12-16,3961.3154661802305,24816850994.80954
2024-12-17,3992.857195846062,50679799770.94302
2024-12-18,3879.4062240100893,32823036037.584606
2024-12-19,3628.2624780444953,50734709374.83128
2024-12-20,3434.6754695380805,64452959600.863884
2024-12-21,3468.658920056454,72936574193.4554
2024-12-22,3337.5972231166807,32479699770.041058
2024-12-23,3275.8894274015142,25811397925.979923
2024-12-24,3414.6414419807993,35528067791.09896
2024-12-25,3497.555287927574,24085249644.32143
2024-12-26,3494.5109273631047,17503804977.00058
2024-12-27,3327.7897761683494,21239977785.94795
2024-12-28,3328.6111553091764,24582312087.174118
2024-12-29,3397.8341205085153,13861298668.649797
2024-12-30,3357.330742971463,11315432322.371536
2024-12-31,3359.513941757392,27664137021.813133
2025-01-01,3336.6175137659498,21466394178.61746
2025-01-02,3348.967247123586,13440599794.35101
2025-01-03,3448.140436960939,22683249623.05199
2025-01-04,3604.2913795931763,22019312215.306797
2025-01-05,3660.37804173532,15951962220.78043
2025-01-06,3635.8549961807084,12542101206.558632
2025-01-07,3687.1447140588307,24440100572.59286
2025-01-08,3380.0211263090155,32832589510.813023
2025-01-09,3325.1300293537356,35080974963.72023
2025-01-10,3219.09284475812,30096896683.041233
2025-01-11,3269.1759954060667,26722437003.95787
2025-01-12,3283.591322828503,11047744222.743227
2025-01-13,3264.070968533687,9699706283.258541
2025-01-14,3134.5520394596483,41743898872.017
2025-01-15,3224.8006483414138,22365842880.809456
2025-01-16,3447.0340476747956,23773995063.828526
2025-01-17,3309.4466139900196,25012556602.905136
2025-01-18,3477.284285084809,27778832363.7708
2025-01-19,3309.0995676199964,32195594202.134895
2025-01-20,3208.1365439891497,59678736709.7496
2025-01-21,3263.069869880814,49563768850.78339
2025-01-22,3326.0285404709143,33762939512.697853
2025-01-23,3237.2996671291435,21782301388.383984
2025-01-24,3332.580893146162,33863218042.431107
2025-01-25,3311.8499838687,25895320216.868122
2025-01-26,3320.1314101789453,12706329663.414034
2025-01-27,3232.2767744705584,13000445022.22209
2025-01-28,3173.5346079397173,41151086046.07612
2025-01-29,3076.4937692857234,19807794444.483303
2025-01-30,3114.4358854363104,22051422147.78046
2025-01-31,3248.249484352305,19504592311.356525
2025-02-01,3296.390634843652,31441846706.254246
2025-02-02,3125.0386801320924,18969060074.552986
2025-02-03,2862.6976188716285,38896518795.21238
2025-02-04,2877.8138239498767,96588727629.45805
2025-02-05,2740.3809762760143,52737830809.63367
2025-02-06,2790.5521609256075,30026391038.27177
2025-02-07,2686.662316793651,31349967107.97825
2025-02-08,2623.4507017824767,30948837988.08186
2025-02-09,2635.6011418023404,16335613332.591795
2025-02-10,2632.5358220552475,17155535243.908037
2025-02-11,2660.2967996436387,18843420567.42921
2025-02-12,2603.0333698049267,21212910085.211273
2025-02-13,2736.2703136032396,26503660438.845695
2025-02-14,2675.7090007037627,18938191215.29619
2025-02-15,2724.6698335873957,17416785872.704834
2025-02-16,2692.8213863864253,8896321414.559013
2025-02-17,2659.9017474093457,8757895115.47748
2025-02-18,2741.9050800956124,24666373348.432693
2025-02-19,2669.4945006896073,24353300611.506603
2025-02-20,2714.8018364720533,13398586820.912325
2025-02-21,2741.5933625994785,14550027648.522171
2025-02-22,2658.3470942919384,31770375573.3895
2025-02-23,2764.355233404291,17576653979.14654
2025-02-24,2827.1844084879804,21394599890.269897
2025-02-25,2503.103420098605,31014455208.756138
2025-02-26,2495.315451693047,42875934003.323944
2025-02-27,2325.853934699374,28109120496.698666
2025-02-28,2305.3229378029837,89259450649.58
2025-03-01,2235.204208608959,32905594283.00643
2025-03-02,2212.8243514969954,16103021679.018568
2025-03-03,2517.3382391622977,37907412347.33495
2025-03-04,2148.199533470228,33501080617.480988
2025-03-05,2171.496943535016,35524086282.76523
2025-03-06,2241.3841149187283,22236307931.758247
2025-03-07,2202.3207363495417,19895800679.328133
2025-03-08,2140.7498089428914,21716710066.08888
2025-03-09,2199.9995000805707,11257666715.795546
2025-03-10,2017.265460184326,17577023963.685375
2025-03-11,1879.1231054991026,36577317615.21765
2025-03-12,1921.3099227587034,30046602111.893852
2025-03-13,1910.6551381032464,24499314730.70381
2025-03-14,1862.7949366490388,19212414462.181553
2025-03-15,1910.6662703455045,12949972214.265629
2025-03-16,1939.7856881721348,6944891086.050841
2025-03-17,1887.7643429692785,9486242392.181334
2025-03-18,1929.1833577618722,11251166846.249075
2025-03-19,1932.7964059050657,10887619567.393353
2025-03-20,2060.728601068271,20374739988.65224
2025-03-21,1980.831780524645,14303790085.616615
2025-03-22,1964.5293833168294,9890112887.282015
2025-03-23,1979.5449257665966,6195605844.536302
2025-03-24,2001.0470230951883,7991413702.677865
2025-03-25,2077.739325831977,15676451247.546822
2025-03-26,2068.598435049149,12563169733.005245
2025-03-27,2009.8835432902426,14024859854.906677
2025-03-28,2003.3034241292064,12136188059.422693
2025-03-29,1896.9173600459985,18419487648.39739
2025-03-30,1829.2745211803463,12924117064.878807
2025-03-31,1805.3378779435934,10056531345.160347
2025-04-01,1824.2071367609847,17022367813.88877
2025-04-02,1907.1671522994227,15899367803.5509
2025-04-03,1795.761850567479,23450470660.978283
2025-04-04,1818.2844199542053,16999031833.158594
2025-04-05,1814.4807753449506,19459233591.298603
2025-04-06,1809.935827172196,6780827627.545529
2025-04-07,1574.6321611455576,23485484227.161697
2025-04-08,1555.909812570873,49416724296.56089
2025-04-09,1471.3608854365523,22451028357.384758
2025-04-10,1662.5331604641576,41589589714.84994
2025-04-11,1523.928624242526,20486375929.10568
2025-04-12,1568.131690125936,14195085224.783228
2025-04-13,1645.8625733156498,11756571644.476357
2025-04-14,1595.4227460001084,13775001676.60885
2025-04-15,1621.543195596693,15415724739.820591
2025-04-16,1587.8222244021401,11786525215.180002
2025-04-17,1577.7073516760117,13120084885.866234
2025-04-18,1583.4764497002345,9437178720.867388
2025-04-19,1589.1516208270755,5254078676.877919
2025-04-20,1615.0502549158562,5148626529.402773
2025-04-21,1585.4600253443446,6695768150.024456
2025-04-22,1577.4465595922347,15275062279.387148
